,facebookId,facebookUrl,feedbackId,likes,postId,text,timestamp,user/id,user/name,user/profilePic,user/profileUrl,viewsCount,collaborators,link,time
0,100069266617492,https://www.facebook.com/chp.truckee/,ZmVlZGJhY2s6MTI0MDQyMDc2NDk0MzQ2Ng==,9614,1240420764943466,"We’re incredibly honored to share that CHP Truckee has been recognized with the 2025 AAMVA Social Media Award.

AAMVA (American Association of Motor Vehicle Administrators) represents driver licensing and traffic safety agencies across the U.S. and Canada. This award recognizes agencies using social media in a positive, impactful way to promote traffic safety and serve our communities.

To our followers, THANK YOU! 

Whether you’re here for the light-hearted Donner Summit humor, the chain control updates, the storm warnings, or the real-time road info… you’re the reason we do this. Our goal has always been simple.. mix a little personality with a whole lot of safety.

We’ll continue to keep you informed, keep you prepared, and keep pushing out messages that help protect everyone traveling through the Truckee area. Our mission remains the same, Safety, Service, and Security for all.

We hope to see you out and about in Truckee… just maybe not featured in one of our social media posts 😉

California Highway Patrol 
American Association of Motor Vehicle Administrators",1772064556,100069266617492,CHP - Truckee,https://scontent-atl3-2.xx.fbcdn.net/v/t39.30808-1/597137712_1180575557594654_3865994752134456910_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=fTQTzcPAWaUQ7kNvwGH2XCp&_nc_oc=Adlaox5oIjL-HCkC6qyzqKhXOOLxqWLCEh0TcwZlSxsESekslBP9wzL89R4PUo-AmtU&_nc_zt=24&_nc_ht=scontent-atl3-2.xx&_nc_gid=vRm4LUGt4oLFTJDuFHwl1A&_nc_ss=8&oh=00_Afzhlrg0p4rAQq5iLMb1-wPPc6Z6A7XzB2cq25SJIf97xg&oe=69AE9414,https://www.facebook.com/100069266617492,,,,2026-02-26T00:09:16.000Z
1,100069266617492,https://www.facebook.com/chp.truckee/,ZmVlZGJhY2s6MTIzOTY5NDU2NTAxNjA4Ng==,1457,1239694565016086,"**** CHAIN CONTROL has been lifted on I-80 over Donner Summit*** 

❄️ Well… that escalated quickly…The rain has turned to snowfall over Donner Summit, and chain control is now in effect on I-80.

Slow it down, increase your following distance, and be prepared. Conditions change fast up here.

• I-80 westbound and eastbound are R-2 from the Donner Lake interchange to Kingvale.
• Trucks are at minimum restrictions

(02/24/26 at 7:15pm) 

*** for updates on road conditions visit the Caltrans QuickMap app ￼",1771989409,100069266617492,CHP - Truckee,https://scontent-atl3-2.xx.fbcdn.net/v/t39.30808-1/597137712_1180575557594654_3865994752134456910_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=fTQTzcPAWaUQ7kNvwGH2XCp&_nc_oc=Adlaox5oIjL-HCkC6qyzqKhXOOLxqWLCEh0TcwZlSxsESekslBP9wzL89R4PUo-AmtU&_nc_zt=24&_nc_ht=scontent-atl3-2.xx&_nc_gid=vRm4LUGt4oLFTJDuFHwl1A&_nc_ss=8&oh=00_Afzhlrg0p4rAQq5iLMb1-wPPc6Z6A7XzB2cq25SJIf97xg&oe=69AE9414,https://www.facebook.com/100069266617492,64905.0,,,2026-02-25T03:16:49.000Z
2,100069266617492,https://www.facebook.com/chp.truckee/,ZmVlZGJhY2s6MTIzNjk3Mzg1ODYyMTQ5MA==,9081,1236973858621490,"This place is about to blow… 💨❄️

The storm’s over, but the work isn’t. Caltrans crews are still out across the Truckee/Tahoe area clearing and widening lanes, you’ll see plows and blowers throughout the region, so give them space and slow it down.

With all this fresh powder, expect a major increase in traffic throughout the Truckee/Tahoe Basin as visitors head up to enjoy the snow. Plan ahead and be prepared for significant delays all weekend.

Our goal is for everyone to get to and from their destination safely.

Caltrans District 3 
#CHPTruckee #CaltransPuttingInWork #TahoeTraffic
#WeekendWarriors",1771701220,100069266617492,CHP - Truckee,https://scontent-atl3-2.xx.fbcdn.net/v/t39.30808-1/597137712_1180575557594654_3865994752134456910_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=fTQTzcPAWaUQ7kNvwGH2XCp&_nc_oc=Adlaox5oIjL-HCkC6qyzqKhXOOLxqWLCEh0TcwZlSxsESekslBP9wzL89R4PUo-AmtU&_nc_zt=24&_nc_ht=scontent-atl3-2.xx&_nc_gid=vRm4LUGt4oLFTJDuFHwl1A&_nc_ss=8&oh=00_Afzhlrg0p4rAQq5iLMb1-wPPc6Z6A7XzB2cq25SJIf97xg&oe=69AE9414,https://www.facebook.com/100069266617492,421394.0,,,2026-02-21T19:13:40.000Z
3,100069266617492,https://www.facebook.com/chp.truckee/,ZmVlZGJhY2s6MTIzNjE3MTI2NTM2ODQxNg==,13292,1236171265368416,"How many vehicles spun out during this last storm over Donner Summit?

1…2….3…. Yeah… we stopped counting. 😅

But here’s the good news!  Chain control has officially been lifted on I-80 over Donner Summit.

The freeway is OPEN. The storm has moved on. Now let’s not go back at one with the spin-outs.

(02/20/26 at 12:22pm)",1771618891,100069266617492,CHP - Truckee,https://scontent-den2-1.xx.fbcdn.net/v/t39.30808-1/597137712_1180575557594654_3865994752134456910_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=fTQTzcPAWaUQ7kNvwFThqpV&_nc_oc=AdmLytjbmhNCffFZkkD7UFhlab2m4ANWhVah95xFRjq0GSBssSDxWMJ27kzzHnn6BQM&_nc_zt=24&_nc_ht=scontent-den2-1.xx&_nc_gid=8M9a6bRO-Rjo25oYNlHurg&_nc_ss=8&oh=00_AfxB2mYLnX6_2VRozGdkORbkLG440oIVeclmXrACyXUWHQ&oe=69AE9414,https://www.facebook.com/100069266617492,649933.0,,,2026-02-20T20:21:31.000Z
4,100069266617492,https://www.facebook.com/chp.truckee/,ZmVlZGJhY2s6MTIzNjE1NDcxNTM3MDA3MQ==,1463,1236154715370071,"🚨 Chain Control Update (02/20/26 at 11:40am) 🚨

Chain control has been moved up to the following locations:

• I-80 Westbound: R-2 from Donner Lake Interchange to Alta.
• I-80 Eastbound: R-2 from Alta to Boca.
• trucks are at maximum restrictions. 

*** for updates on road conditions visit the Caltrans quick map app. ￼",1771617084,100069266617492,CHP - Truckee,https://scontent-den2-1.xx.fbcdn.net/v/t39.30808-1/597137712_1180575557594654_3865994752134456910_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=fTQTzcPAWaUQ7kNvwFThqpV&_nc_oc=AdmLytjbmhNCffFZkkD7UFhlab2m4ANWhVah95xFRjq0GSBssSDxWMJ27kzzHnn6BQM&_nc_zt=24&_nc_ht=scontent-den2-1.xx&_nc_gid=8M9a6bRO-Rjo25oYNlHurg&_nc_ss=8&oh=00_AfxB2mYLnX6_2VRozGdkORbkLG440oIVeclmXrACyXUWHQ&oe=69AE9414,https://www.facebook.com/100069266617492,110947.0,,,2026-02-20T19:51:24.000Z
5,100069266617492,https://www.facebook.com/chp.truckee/,ZmVlZGJhY2s6MTIzNjAyNDI1ODcxNjQ1MA==,19989,1236024258716450,"Your Amazon package is out for delivery…

Somewhere.

Currently it’s enjoying the scenic views of Donner Summit while we help it reconsider its life choices. Winter roads don’t care about Prime memberships.
Slow down. Carry chains. Respect the mountain. Let’s keep the freeway open and the packages moving.

#CHPTruckee #OutForDeliveryish #AddChainsToCart
#NextDayMaybe",1771604404,100069266617492,CHP - Truckee,https://scontent-den2-1.xx.fbcdn.net/v/t39.30808-1/597137712_1180575557594654_3865994752134456910_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=fTQTzcPAWaUQ7kNvwFThqpV&_nc_oc=AdmLytjbmhNCffFZkkD7UFhlab2m4ANWhVah95xFRjq0GSBssSDxWMJ27kzzHnn6BQM&_nc_zt=24&_nc_ht=scontent-den2-1.xx&_nc_gid=8M9a6bRO-Rjo25oYNlHurg&_nc_ss=8&oh=00_AfxB2mYLnX6_2VRozGdkORbkLG440oIVeclmXrACyXUWHQ&oe=69AE9414,https://www.facebook.com/100069266617492,,,,2026-02-20T16:20:04.000Z
6,100069266617492,https://www.facebook.com/chp.truckee/,ZmVlZGJhY2s6MTIzNTk5MTk2ODcxOTY3OQ==,27726,1235991968719679,"We don’t make traffic problems… just happy little chain controls.. 

❄️ Today’s masterpiece: I-80 is OPEN in both directions with R-2 chain restrictions from the Nevada State Line to Colfax.  Trucks are at maximum restrictions.

Let’s make good decisions so we don’t add “happy little crashes” to the canvas. Slow it down and give yourself space! 

(02/20/26 at 7:30am)",1771601575,100069266617492,CHP - Truckee,https://scontent-lax3-1.xx.fbcdn.net/v/t39.30808-1/597137712_1180575557594654_3865994752134456910_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=fTQTzcPAWaUQ7kNvwFlod0b&_nc_oc=Admf0pXM1US36r-L7CamHaOeRS90noJPXHs3McDx2Q-xxYYvxSgRb6s7xumEn09g4SQ&_nc_zt=24&_nc_ht=scontent-lax3-1.xx&_nc_gid=SDjtt4cYbHFY8Zi8Mho00g&_nc_ss=8&oh=00_Afzs89Or7B_lZHb0uok6p4FzB3TxH8rE-GFzWL6_d1gdCA&oe=69AE9414,https://www.facebook.com/100069266617492,,,,2026-02-20T15:32:55.000Z
7,100069266617492,https://www.facebook.com/chp.truckee/,ZmVlZGJhY2s6MTIzNTcxMTA0MjA4MTEwNQ==,701,1235711042081105,"**** Update: Trucks are now being released in both directions over Donner Summit with maximum chain restrictions****

🚨 Donner Summit Update 🚨

I-80 is OPEN eastbound and westbound over Donner Summit with R-2 chain restrictions in effect. Trucks are being held at this time.

(02/20/26 at 12:10am)",1771575188,100069266617492,CHP - Truckee,https://scontent-lax3-1.xx.fbcdn.net/v/t39.30808-1/597137712_1180575557594654_3865994752134456910_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=fTQTzcPAWaUQ7kNvwFlod0b&_nc_oc=Admf0pXM1US36r-L7CamHaOeRS90noJPXHs3McDx2Q-xxYYvxSgRb6s7xumEn09g4SQ&_nc_zt=24&_nc_ht=scontent-lax3-1.xx&_nc_gid=SDjtt4cYbHFY8Zi8Mho00g&_nc_ss=8&oh=00_Afzs89Or7B_lZHb0uok6p4FzB3TxH8rE-GFzWL6_d1gdCA&oe=69AE9414,https://www.facebook.com/100069266617492,55381.0,,,2026-02-20T08:13:08.000Z
8,100069266617492,https://www.facebook.com/chp.truckee/,ZmVlZGJhY2s6MTIzNTUxODMzNTQzMzcwOQ==,435,1235518335433709,⚠️ I-80 Donner Summit update ⚠️,1771553483,100069266617492,CHP - Truckee,https://scontent-lax3-1.xx.fbcdn.net/v/t39.30808-1/597137712_1180575557594654_3865994752134456910_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=fTQTzcPAWaUQ7kNvwFlod0b&_nc_oc=Admf0pXM1US36r-L7CamHaOeRS90noJPXHs3McDx2Q-xxYYvxSgRb6s7xumEn09g4SQ&_nc_zt=24&_nc_ht=scontent-lax3-1.xx&_nc_gid=SDjtt4cYbHFY8Zi8Mho00g&_nc_ss=8&oh=00_Afzs89Or7B_lZHb0uok6p4FzB3TxH8rE-GFzWL6_d1gdCA&oe=69AE9414,https://www.facebook.com/100069266617492,,,,2026-02-20T02:11:23.000Z
9,100069266617492,https://www.facebook.com/chp.truckee/,ZmVlZGJhY2s6MTIzNTI3NTkzNTQ1Nzk0OQ==,3206,1235275935457949,"⚠️ Chain Control Update (02/19/26 at 10:25am) 

I-80 is closed in both directions over Donner Summit due to multiple spin outs, low visibility, and hazardous driving conditions.

No ETO at this time. Please avoid the area and delay travel if possible.

***for updates visit the Caltrans Quickmap app.",1771525646,100069266617492,CHP - Truckee,https://scontent-hou1-1.xx.fbcdn.net/v/t39.30808-1/597137712_1180575557594654_3865994752134456910_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=fTQTzcPAWaUQ7kNvwFEVvVK&_nc_oc=AdmL8GwenMqaLVHwWm1I4vt8snXJtBJxseu3K_unA_itvhup8_uH-1MznmJX78yIWmA&_nc_zt=24&_nc_ht=scontent-hou1-1.xx&_nc_gid=oCpVABmL5yPnzqeJBf5XjA&_nc_ss=8&oh=00_AfyiWUVQkwxm1mB22GcKwpbC0FqEnAmzSeUrJIYKQ4gWfw&oe=69AE9414,https://www.facebook.com/100069266617492,123699.0,,,2026-02-19T18:27:26.000Z
